"iso3c";"country";"capital_city";"longitude";"latitude";"region";"income_level";"date";"ARB";"SRF";"CO2";"GDP";"POP";"URB"
"IRN";"Iran, Islamic Rep.";"Tehran";51,4447;35,6878;"Middle East & North Africa";"Upper middle income";1999;16337000;1745150;382339,755;113848450088,351;64800880;41030621
"IRN";"Iran, Islamic Rep.";"Tehran";51,4447;35,6878;"Middle East & North Africa";"Upper middle income";2000;14924000;1745150;372237,17;109591707802,233;65623405;42026541
"IRN";"Iran, Islamic Rep.";"Tehran";51,4447;35,6878;"Middle East & North Africa";"Upper middle income";2001;15861000;1745150;398437,885;126878750295,962;66449112;43031116
"IRN";"Iran, Islamic Rep.";"Tehran";51,4447;35,6878;"Middle East & North Africa";"Upper middle income";2002;16029000;1745150;401760,187;128626917503,72;67284796;44050010
"IRN";"Iran, Islamic Rep.";"Tehran";51,4447;35,6878;"Middle East & North Africa";"Upper middle income";2003;16197000;1745150;418437,703;153544751395,43;68122938;45078311
"IRN";"Iran, Islamic Rep.";"Tehran";51,4447;35,6878;"Middle East & North Africa";"Upper middle income";2004;16365000;1745150;447036,636;190043433964,841;68951281;46107032
"IRN";"Iran, Islamic Rep.";"Tehran";51,4447;35,6878;"Middle East & North Africa";"Upper middle income";2005;16533000;1745150;468807,615;226452138291,542;69762347;47130046
"IRN";"Iran, Islamic Rep.";"Tehran";51,4447;35,6878;"Middle East & North Africa";"Upper middle income";2006;16701000;1745150;509338,966;266298911661,144;70554760;48145863
"IRN";"Iran, Islamic Rep.";"Tehran";51,4447;35,6878;"Middle East & North Africa";"Upper middle income";2007;16869000;1745150;519324,207;349881601458,56;71336475;49125150
"IRN";"Iran, Islamic Rep.";"Tehran";51,4447;35,6878;"Middle East & North Africa";"Upper middle income";2008;15545000;1745150;541582,897;412336172446,849;72120604;50093529
"IRN";"Iran, Islamic Rep.";"Tehran";51,4447;35,6878;"Middle East & North Africa";"Upper middle income";2009;15566000;1745150;554278,051;416397025729,361;72924837;51080202
"IRN";"Iran, Islamic Rep.";"Tehran";51,4447;35,6878;"Middle East & North Africa";"Upper middle income";2010;15390000;1745150;573031,089;486807615326,147;73762519;52095517
"IRN";"Iran, Islamic Rep.";"Tehran";51,4447;35,6878;"Middle East & North Africa";"Upper middle income";2011;15214000;1745150;589055,879;580764902917,439;74634956;53140089
"IRN";"Iran, Islamic Rep.";"Tehran";51,4447;35,6878;"Middle East & North Africa";"Upper middle income";2012;15038000;1745150;611761,943;598868460912,847;75539862;54203628
"IRN";"Iran, Islamic Rep.";"Tehran";51,4447;35,6878;"Middle East & North Africa";"Upper middle income";2013;14687000;1745150;619524,982;460293149324,326;76481943;55292621
"IRN";"Iran, Islamic Rep.";"Tehran";51,4447;35,6878;"Middle East & North Africa";"Upper middle income";2014;14687000;1745150;652392,303;432687036177,818;77465753;56418308
"IRN";"Iran, Islamic Rep.";"Tehran";51,4447;35,6878;"Middle East & North Africa";"Upper middle income";2015;14687000;1745150;650078,426;384951479697,42;78492215;57580319
"IRN";"Iran, Islamic Rep.";"Tehran";51,4447;35,6878;"Middle East & North Africa";"Upper middle income";2016;14687000;1745150;661710,15;417983583565,54;79564016;58781895
"IRN";"Iran, Islamic Rep.";"Tehran";51,4447;35,6878;"Middle East & North Africa";"Upper middle income";2017;NA;1745150;NA;445345256459,105;80673951;60016579
"IRN";"Iran, Islamic Rep.";"Tehran";51,4447;35,6878;"Middle East & North Africa";"Upper middle income";2018;NA;1745150;NA;453996479250,212;81800269;61266765
"IRN";"Iran, Islamic Rep.";"Tehran";51,4447;35,6878;"Middle East & North Africa";"Upper middle income";2019;NA;NA;NA;NA;82913906;62509623
"IRQ";"Iraq";"Baghdad";44,394;33,3302;"Middle East & North Africa";"Upper middle income";1990;5000000;438320;49907,87;179885815374,719;17419113;12142167
"IRQ";"Iraq";"Baghdad";44,394;33,3302;"Middle East & North Africa";"Upper middle income";1991;5400000;438320;45643,149;NA;17889459;12437110
"IRQ";"Iraq";"Baghdad";44,394;33,3302;"Middle East & North Africa";"Upper middle income";1992;5300000;438320;59112,04;NA;18402734;12759904
"IRQ";"Iraq";"Baghdad";44,394;33,3302;"Middle East & North Africa";"Upper middle income";1993;5600000;438320;63362,093;NA;18955085;13107820
"IRQ";"Iraq";"Baghdad";44,394;33,3302;"Middle East & North Africa";"Upper middle income";1994;5050000;438320;71334,151;NA;19539340;13475501
"IRQ";"Iraq";"Baghdad";44,394;33,3302;"Middle East & North Africa";"Upper middle income";1995;4800000;438320;74348,425;NA;20149338;13858715
"IRQ";"Iraq";"Baghdad";44,394;33,3302;"Middle East & North Africa";"Upper middle income";1996;4800000;438320;69500,651;NA;20783073;14255733
"IRQ";"Iraq";"Baghdad";44,394;33,3302;"Middle East & North Africa";"Upper middle income";1997;4400000;438320;68308,876;NA;21439574;14665741
"IRQ";"Iraq";"Baghdad";44,394;33,3302;"Middle East & North Africa";"Upper middle income";1998;4650000;438320;72371,912;NA;22114324;15123544
"IRQ";"Iraq";"Baghdad";44,394;33,3302;"Middle East & North Africa";"Upper middle income";1999;4550000;438320;72283,904;NA;22802064;15606189
"IRQ";"Iraq";"Baghdad";44,394;33,3302;"Middle East & North Africa";"Upper middle income";2000;4100000;438320;72445,252;NA;23497585;16094906
"IRQ";"Iraq";"Baghdad";44,394;33,3302;"Middle East & North Africa";"Upper middle income";2001;4300000;438320;85342,091;NA;24208180;16594707
"IRQ";"Iraq";"Baghdad";44,394;33,3302;"Middle East & North Africa";"Upper middle income";2002;4650000;438320;87259,932;NA;24931919;17104294
"IRQ";"Iraq";"Baghdad";44,394;33,3302;"Middle East & North Africa";"Upper middle income";2003;4500000;438320;91117,616;NA;25644499;17607000
"IRQ";"Iraq";"Baghdad";44,394;33,3302;"Middle East & North Africa";"Upper middle income";2004;4500000;438320;114084,037;36627901762,063;26313838;18080764
"IRQ";"Iraq";"Baghdad";44,394;33,3302;"Middle East & North Africa";"Upper middle income";2005;5200000;438320;113522,986;49954890353,2609;26922284;18513378
"IRQ";"Iraq";"Baghdad";44,394;33,3302;"Middle East & North Africa";"Upper middle income";2006;4800000;438320;98770,645;65140293687,5395;27448124;18889524
"IRQ";"Iraq";"Baghdad";44,394;33,3302;"Middle East & North Africa";"Upper middle income";2007;4950000;438320;62155,65;88840050497,0957;27911248;19223314
"IRQ";"Iraq";"Baghdad";44,394;33,3302;"Middle East & North Africa";"Upper middle income";2008;4000000;438320;93149,134;131613661510,475;28385746;19565443
"IRQ";"Iraq";"Baghdad";44,394;33,3302;"Middle East & North Africa";"Upper middle income";2009;3650000;435240;104546,17;111660855042,735;28973162;19985687
"IRQ";"Iraq";"Baghdad";44,394;33,3302;"Middle East & North Africa";"Upper middle income";2010;4000000;435240;112195,532;138461538461,538;29741976;20552598
"IRQ";"Iraq";"Baghdad";44,394;33,3302;"Middle East & North Africa";"Upper middle income";2011;4300000;435240;136830,438;185470085470,085;30725300;21282801
"IRQ";"Iraq";"Baghdad";44,394;33,3302;"Middle East & North Africa";"Upper middle income";2012;4318500;435240;154446,706;217807625616,475;31890011;22141872
"IRQ";"Iraq";"Baghdad";44,394;33,3302;"Middle East & North Africa";"Upper middle income";2013;4613750;435051,9921875;165612,721;234648370497,427;33157050;23075649
"IRQ";"Iraq";"Baghdad";44,394;33,3302;"Middle East & North Africa";"Upper middle income";2014;5019000;435051,9921875;166628,48;234648370506,003;34411951;24005089
"IRQ";"Iraq";"Baghdad";44,394;33,3302;"Middle East & North Africa";"Upper middle income";2015;5000000;435051,9921875;167273,872;177498577312,923;35572261;24872481
"IRQ";"Iraq";"Baghdad";44,394;33,3302;"Middle East & North Africa";"Upper middle income";2016;5000000;435051,9921875;190060,61;174896224010,152;36610632;25661856
"IRQ";"Iraq";"Baghdad";44,394;33,3302;"Middle East & North Africa";"Upper middle income";2017;NA;435051,9921875;NA;195473049873,096;37552781;26391343
"IRQ";"Iraq";"Baghdad";44,394;33,3302;"Middle East & North Africa";"Upper middle income";2018;NA;435051,9921875;NA;224228010473,773;38433600;27085311
"IRQ";"Iraq";"Baghdad";44,394;33,3302;"Middle East & North Africa";"Upper middle income";2019;NA;NA;NA;234094042938,917;39309783;27783368
"ISL";"Iceland";"Reykjavik";-21,8952;64,1353;"Europe & Central Asia";"High income";1990;136000;103000;1998,515;6478459743,53079;254826;231255
"ISL";"Iceland";"Reykjavik";-21,8952;64,1353;"Europe & Central Asia";"High income";1991;136000;103000;1767,494;6920116566,63214;257797;234420
"ISL";"Iceland";"Reykjavik";-21,8952;64,1353;"Europe & Central Asia";"High income";1992;136000;103000;1818,832;7091625415,53786;261057;237854
"ISL";"Iceland";"Reykjavik";-21,8952;64,1353;"Europe & Central Asia";"High income";1993;135000;103000;1976,513;6227928899,81539;263725;240747
"ISL";"Iceland";"Reykjavik";-21,8952;64,1353;"Europe & Central Asia";"High income";1994;135000;103000;2009,516;6399064571,28805;266021;243303
"ISL";"Iceland";"Reykjavik";-21,8952;64,1353;"Europe & Central Asia";"High income";1995;135000;103000;1947,177;7134341221,51683;267468;245081
"ISL";"Iceland";"Reykjavik";-21,8952;64,1353;"Europe & Central Asia";"High income";1996;134000;103000;2211,201;7438183248,1203;268916;246857
"ISL";"Iceland";"Reykjavik";-21,8952;64,1353;"Europe & Central Asia";"High income";1997;133000;103000;2104,858;7580988980,92217;271128;249329
"ISL";"Iceland";"Reykjavik";-21,8952;64,1353;"Europe & Central Asia";"High income";1998;130000;103000;2101,191;8494094897,98938;274047;252455
"ISL";"Iceland";"Reykjavik";-21,8952;64,1353;"Europe & Central Asia";"High income";1999;129000;103000;2068,188;8971608730,45387;277381;255931
"ISL";"Iceland";"Reykjavik";-21,8952;64,1353;"Europe & Central Asia";"High income";2000;129000;103000;2163,53;9003639602,62542;281205;259836
"ISL";"Iceland";"Reykjavik";-21,8952;64,1353;"Europe & Central Asia";"High income";2001;129000;103000;2101,191;8205357404,59802;284968;263687
"ISL";"Iceland";"Reykjavik";-21,8952;64,1353;"Europe & Central Asia";"High income";2002;129000;103000;2170,864;9294652008,41791;287523;266425
"ISL";"Iceland";"Reykjavik";-21,8952;64,1353;"Europe & Central Asia";"High income";2003;129000;103000;2167,197;11414055065,2466;289521;268644
"ISL";"Iceland";"Reykjavik";-21,8952;64,1353;"Europe & Central Asia";"High income";2004;129000;103000;2244,204;13834750404,9624;292074;271378
"ISL";"Iceland";"Reykjavik";-21,8952;64,1353;"Europe & Central Asia";"High income";2005;129000;103000;2229,536;16812530830,3841;296734;276072
"ISL";"Iceland";"Reykjavik";-21,8952;64,1353;"Europe & Central Asia";"High income";2006;129000;103000;2299,209;17216420304,9302;303782;283000
"ISL";"Iceland";"Reykjavik";-21,8952;64,1353;"Europe & Central Asia";"High income";2007;125000;103000;2310,21;21514962938,1001;311566;290623
"ISL";"Iceland";"Reykjavik";-21,8952;64,1353;"Europe & Central Asia";"High income";2008;125000;103000;2119,526;17905251722,895;317414;296449
"ISL";"Iceland";"Reykjavik";-21,8952;64,1353;"Europe & Central Asia";"High income";2009;124000;103000;2053,52;13164652470,4299;318499;297832
"ISL";"Iceland";"Reykjavik";-21,8952;64,1353;"Europe & Central Asia";"High income";2010;123000;103000;1961,845;13683689692,6583;318041;297604
"ISL";"Iceland";"Reykjavik";-21,8952;64,1353;"Europe & Central Asia";"High income";2011;122199,996948242;103000;1881,171;15158548262,7723;319014;298556
"ISL";"Iceland";"Reykjavik";-21,8952;64,1353;"Europe & Central Asia";"High income";2012;121199,996948242;103000;1873,837;14724078148,3168;320716;300190
"ISL";"Iceland";"Reykjavik";-21,8952;64,1353;"Europe & Central Asia";"High income";2013;121199,996948242;103000;1899,506;16033517403,2062;323764;303150
"ISL";"Iceland";"Reykjavik";-21,8952;64,1353;"Europe & Central Asia";"High income";2014;121199,996948242;103000;1983,847;17758050015,5425;327386;306653
"ISL";"Iceland";"Reykjavik";-21,8952;64,1353;"Europe & Central Asia";"High income";2015;121000;103000;1987,514;17389101639,0017;330815;309974
"ISL";"Iceland";"Reykjavik";-21,8952;64,1353;"Europe & Central Asia";"High income";2016;121000;103000;2064,521;20618363251,6229;335439;314424
"ISL";"Iceland";"Reykjavik";-21,8952;64,1353;"Europe & Central Asia";"High income";2017;NA;103000;NA;24488176540,5908;343400;322016
"ISL";"Iceland";"Reykjavik";-21,8952;64,1353;"Europe & Central Asia";"High income";2018;NA;103000;NA;25737594324,022;352721;330898
"ISL";"Iceland";"Reykjavik";-21,8952;64,1353;"Europe & Central Asia";"High income";2019;NA;NA;NA;24188038473,5438;361313;339110
"ISR";"Israel";NA;35,2035;31,7717;"Middle East & North Africa";"High income";1990;343000;22070;36295,966;59217144628,5091;4660000;4210729
"ISR";"Israel";NA;35,2035;31,7717;"Middle East & North Africa";"High income";1991;347000;22070;36754,341;67793699706,0243;4949000;4477014
"ISR";"Israel";NA;35,2035;31,7717;"Middle East & North Africa";"High income";1992;347000;22070;42790,223;75870773860,3554;5123000;4639645
"ISR";"Israel";NA;35,2035;31,7717;"Middle East & North Africa";"High income";1993;347000;22070;45074,764;76250990071,0222;5261000;4769938
"ISR";"Israel";NA;35,2035;31,7717;"Middle East & North Africa";"High income";1994;349000;22070;48400,733;86643876656,3714;5399000;4900510
"ISR";"Israel";NA;35,2035;31,7717;"Middle East & North Africa";"High income";1995;345000;22070;51099,645;100384808554,445;5545000;5038520
"ISR";"Israel";NA;35,2035;31,7717;"Middle East & North Africa";"High income";1996;336000;22070;53098,16;109995847354,075;5692000;5176476
"ISR";"Israel";NA;35,2035;31,7717;"Middle East & North Africa";"High income";1997;336000;22070;55881,413;114692616976,866;5836000;5311285
"ISR";"Israel";NA;35,2035;31,7717;"Middle East & North Africa";"High income";1998;335000;22070;57095,19;115932846767,19;5971000;5438029
"ISR";"Israel";NA;35,2035;31,7717;"Middle East & North Africa";"High income";1999;333000;22070;55694,396;117111535135,396;6125000;5582264
"ISR";"Israel";NA;35,2035;31,7717;"Middle East & North Africa";"High income";2000;338000;22070;60259,811;132343042699,826;6289000;5735757
"ISR";"Israel";NA;35,2035;31,7717;"Middle East & North Africa";"High income";2001;342000;22070;63596,781;130756336638,372;6439000;5876682
"ISR";"Israel";NA;35,2035;31,7717;"Middle East & North Africa";"High income";2002;349000;22070;59812,437;121123828570,222;6570000;6000381
"ISR";"Israel";NA;35,2035;31,7717;"Middle East & North Africa";"High income";2003;334000;22070;62889,05;126965980105,839;6689700;6113918
"ISR";"Israel";NA;35,2035;31,7717;"Middle East & North Africa";"High income";2004;311000;22070;59020,365;135477431950,022;6809000;6227239
"ISR";"Israel";NA;35,2035;31,7717;"Middle East & North Africa";"High income";2005;311000;22070;56952,177;142528909909,308;6930100;6342289
"ISR";"Israel";NA;35,2035;31,7717;"Middle East & North Africa";"High income";2006;303000;22070;62471,012;154034316621,033;7053700;6459778
"ISR";"Israel";NA;35,2035;31,7717;"Middle East & North Africa";"High income";2007;305799,987792969;22070;63072,4;178959188676,03;7180100;6579915
"ISR";"Israel";NA;35,2035;31,7717;"Middle East & North Africa";"High income";2008;299700,012207031;22070;68264,872;216105164994,426;7308800;6702316
"ISR";"Israel";NA;35,2035;31,7717;"Middle East & North Africa";"High income";2009;304299,987792969;22070;64469,527;207468170790,631;7485600;6869011
"ISR";"Israel";NA;35,2035;31,7717;"Middle East & North Africa";"High income";2010;293600,006103516;22070;68880,928;233995676087,698;7623600;7000447
"ISR";"Israel";NA;35,2035;31,7717;"Middle East & North Africa";"High income";2011;295700,012207031;22070;69130,284;261468634287,095;7765800;7136149
"ISR";"Israel";NA;35,2035;31,7717;"Middle East & North Africa";"High income";2012;294799,987792969;22070;75529,199;257180147032,142;7910500;7274496
"ISR";"Israel";NA;35,2035;31,7717;"Middle East & North Africa";"High income";2013;285799,987792969;22070;66039,003;292636164056,027;8059500;7417238
"ISR";"Israel";NA;35,2035;31,7717;"Middle East & North Africa";"High income";2014;300500;22070;62881,716;309558454690,917;8215700;7566988
"ISR";"Israel";NA;35,2035;31,7717;"Middle East & North Africa";"High income";2015;297200,012207031;22070;66207,685;299813121135,458;8380100;7724692
"ISR";"Israel";NA;35,2035;31,7717;"Middle East & North Africa";"High income";2016;295000;22070;65166,257;318950599043,544;8546000;7884198
"ISR";"Israel";NA;35,2035;31,7717;"Middle East & North Africa";"High income";2017;NA;22070;NA;353253406982,751;8713300;8045513
"ISR";"Israel";NA;35,2035;31,7717;"Middle East & North Africa";"High income";2018;NA;22070;NA;370587977125,732;8882800;8209306
"ISR";"Israel";NA;35,2035;31,7717;"Middle East & North Africa";"High income";2019;NA;NA;NA;394652210295,849;9053300;8374393
"ITA";"Italy";"Rome";12,4823;41,8955;"Europe & Central Asia";"High income";1990;9012000;301340;417550,289;1181222653522,95;56719240;37846480
"ITA";"Italy";"Rome";12,4823;41,8955;"Europe & Central Asia";"High income";1991;8900000;301340;423894,199;1246220156079,29;56758521;37861339
"ITA";"Italy";"Rome";12,4823;41,8955;"Europe & Central Asia";"High income";1992;8750000;301340;420535,227;1320161644933,23;56797087;37907512
"ITA";"Italy";"Rome";12,4823;41,8955;"Europe & Central Asia";"High income";1993;8550000;301340;411917,777;1064958075550,63;56831821;37964793
"ITA";"Italy";"Rome";12,4823;41,8955;"Europe & Central Asia";"High income";1994;8329000;301340;407378,031;1099216688280,5;56843400;38006634
"ITA";"Italy";"Rome";12,4823;41,8955;"Europe & Central Asia";"High income";1995;8283000;301340;430483,798;1174662070605,02;56844303;38041344
"ITA";"Italy";"Rome";12,4823;41,8955;"Europe & Central Asia";"High income";1996;8332000;301340;425830,375;1312426527795,21;56860281;38086153
"ITA";"Italy";"Rome";12,4823;41,8955;"Europe & Central Asia";"High income";1997;8253000;301340;430487,465;1241879604365,62;56890372;38140443
"ITA";"Italy";"Rome";12,4823;41,8955;"Europe & Central Asia";"High income";1998;8329000;301340;440153,677;1270052525928,4;56906744;38185563
"ITA";"Italy";"Rome";12,4823;41,8955;"Europe & Central Asia";"High income";1999;8545000;301340;441998,178;1252023758789,69;56916317;38226137
"ITA";"Italy";"Rome";12,4823;41,8955;"Europe & Central Asia";"High income";2000;8479000;301340;450564,29;1143829832319,88;56942108;38277624
"ITA";"Italy";"Rome";12,4823;41,8955;"Europe & Central Asia";"High income";2001;8339000;301340;450347,937;1167012796420,58;56974100;38333314
"ITA";"Italy";"Rome";12,4823;41,8955;"Europe & Central Asia";"High income";2002;8287000;301340;452610,476;1270712309429,7;57059007;38447500
"ITA";"Italy";"Rome";12,4823;41,8955;"Europe & Central Asia";"High income";2003;7959000;301340;468349,24;1574145823927,77;57313203;38686985
"ITA";"Italy";"Rome";12,4823;41,8955;"Europe & Central Asia";"High income";2004;7979000;301340;473970,751;1803226967966,23;57685327;39006818
"ITA";"Italy";"Rome";12,4823;41,8955;"Europe & Central Asia";"High income";2005;7780000;301340;473384,031;1857524312896,41;57969484;39267369
"ITA";"Italy";"Rome";12,4823;41,8955;"Europe & Central Asia";"High income";2006;7376000;301340;469346,664;1947919708944,93;58143979;39454178
"ITA";"Italy";"Rome";12,4823;41,8955;"Europe & Central Asia";"High income";2007;7171000;301340;462676,391;2210292636189,43;58438310;39722857
"ITA";"Italy";"Rome";12,4823;41,8955;"Europe & Central Asia";"High income";2008;7498000;301340;447186,983;2398856598798,89;58826731;40056298
"ITA";"Italy";"Rome";12,4823;41,8955;"Europe & Central Asia";"High income";2009;6981000;301340;401591,505;2191241872742,43;59095365;40308358
"ITA";"Italy";"Rome";12,4823;41,8955;"Europe & Central Asia";"High income";2010;7042000;301340;405361,181;2134017843247,16;59277417;40502481
"ITA";"Italy";"Rome";12,4823;41,8955;"Europe & Central Asia";"High income";2011;6720000;301340;397994,178;2291991045770,29;59379449;40641670
"ITA";"Italy";"Rome";12,4823;41,8955;"Europe & Central Asia";"High income";2012;7118000;301340;369468,585;2087077032435,15;59539717;40894259
"ITA";"Italy";"Rome";12,4823;41,8955;"Europe & Central Asia";"High income";2013;6827000;301340;345317,723;2141315327318,21;60233948;41548775
"ITA";"Italy";"Rome";12,4823;41,8955;"Europe & Central Asia";"High income";2014;6728000;301340;320411,459;2159133919743,77;60789140;42109853
"ITA";"Italy";"Rome";12,4823;41,8955;"Europe & Central Asia";"High income";2015;6601000;301340;NA;1835899237320,04;60730582;42247229
"ITA";"Italy";"Rome";12,4823;41,8955;"Europe & Central Asia";"High income";2016;6602000;301340;NA;1875797463583,87;60627498;42351339
"ITA";"Italy";"Rome";12,4823;41,8955;"Europe & Central Asia";"High income";2017;NA;301340;NA;1961796197354,36;60536709;42462869
"ITA";"Italy";"Rome";12,4823;41,8955;"Europe & Central Asia";"High income";2018;NA;301340;NA;2091544955092,31;60421760;42559879
"ITA";"Italy";"Rome";12,4823;41,8955;"Europe & Central Asia";"High income";2019;NA;NA;NA;2003576145498,04;60297396;42651966
"JAM";"Jamaica";"Kingston";-76,792;17,9927;"Latin America & Caribbean";"Upper middle income";1990;119000;10990;7532,018;4592224067,37194;2419906;1196498
"JAM";"Jamaica";"Kingston";-76,792;17,9927;"Latin America & Caribbean";"Upper middle income";1991;126000;10990;7755,705;4071219198,03601;2439334;1211276
"JAM";"Jamaica";"Kingston";-76,792;17,9927;"Latin America & Caribbean";"Upper middle income";1992;136000;10990;7715,368;3530892749,02131;2461049;1227965
"JAM";"Jamaica";"Kingston";-76,792;17,9927;"Latin America & Caribbean";"Upper middle income";1993;174000;10990;8005,061;5405097570,68897;2484581;1245670
"JAM";"Jamaica";"Kingston";-76,792;17,9927;"Latin America & Caribbean";"Upper middle income";1994;161000;10990;8195,745;5419134875,33794;2509043;1263930
"JAM";"Jamaica";"Kingston";-76,792;17,9927;"Latin America & Caribbean";"Upper middle income";1995;158000;10990;9178,501;6538840169,73126;2533711;1282438
"JAM";"Jamaica";"Kingston";-76,792;17,9927;"Latin America & Caribbean";"Upper middle income";1996;155000;10990;9702,882;7368000000;2558637;1301195
"JAM";"Jamaica";"Kingston";-76,792;17,9927;"Latin America & Caribbean";"Upper middle income";1997;150000;10990;10131,921;8375077442,97381;2583916;1320252
"JAM";"Jamaica";"Kingston";-76,792;17,9927;"Latin America & Caribbean";"Upper middle income";1998;145000;10990;9717,55;8763219645,29332;2608873;1339265
"JAM";"Jamaica";"Kingston";-76,792;17,9927;"Latin America & Caribbean";"Upper middle income";1999;143000;10990;9977,907;8851581632,65306;2632675;1357776
"JAM";"Jamaica";"Kingston";-76,792;17,9927;"Latin America & Caribbean";"Upper middle income";2000;140000;10990;10307,937;8985352831,94058;2654701;1375507
"JAM";"Jamaica";"Kingston";-76,792;17,9927;"Latin America & Caribbean";"Upper middle income";2001;140000;10990;10615,965;9194717835,99985;2674702;1392263
"JAM";"Jamaica";"Kingston";-76,792;17,9927;"Latin America & Caribbean";"Upper middle income";2002;135000;10990;10241,931;9719017925,92929;2692845;1407038
"JAM";"Jamaica";"Kingston";-76,792;17,9927;"Latin America & Caribbean";"Upper middle income";2003;135000;10990;10667,303;9430230564,4699;2709437;1420747
"JAM";"Jamaica";"Kingston";-76,792;17,9927;"Latin America & Caribbean";"Upper middle income";2004;133000;10990;10670,97;10174664853,9476;2725015;1434039
"JAM";"Jamaica";"Kingston";-76,792;17,9927;"Latin America & Caribbean";"Upper middle income";2005;128000;10990;10498,621;11243868485,7428;2740003;1447023
"JAM";"Jamaica";"Kingston";-76,792;17,9927;"Latin America & Caribbean";"Upper middle income";2006;128000;10990;11496,045;11930171468,3796;2754407;1459781
"JAM";"Jamaica";"Kingston";-76,792;17,9927;"Latin America & Caribbean";"Upper middle income";2007;125000;10990;9651,544;12799593017,7101;2768227;1472254
"JAM";"Jamaica";"Kingston";-76,792;17,9927;"Latin America & Caribbean";"Upper middle income";2008;120000;10990;10007,243;13709402085,3206;2781876;1484715
"JAM";"Jamaica";"Kingston";-76,792;17,9927;"Latin America & Caribbean";"Upper middle income";2009;120000;10990;7601,691;12120460872,8003;2795837;1497366
"JAM";"Jamaica";"Kingston";-76,792;17,9927;"Latin America & Caribbean";"Upper middle income";2010;120000;10990;7161,651;13220556882,7046;2810460;1510426
"JAM";"Jamaica";"Kingston";-76,792;17,9927;"Latin America & Caribbean";"Upper middle income";2011;120000;10990;7730,036;14444655299,8772;2825929;1524024
"JAM";"Jamaica";"Kingston";-76,792;17,9927;"Latin America & Caribbean";"Upper middle income";2012;120000;10990;7370,67;14807086889,2099;2842132;1538503
"JAM";"Jamaica";"Kingston";-76,792;17,9927;"Latin America & Caribbean";"Upper middle income";2013;120000;10990;8001,394;14262589157,7413;2858709;1553708
"JAM";"Jamaica";"Kingston";-76,792;17,9927;"Latin America & Caribbean";"Upper middle income";2014;120000;10990;7293,663;13897804560,3487;2875136;1569364
"JAM";"Jamaica";"Kingston";-76,792;17,9927;"Latin America & Caribbean";"Upper middle income";2015;120000;10990;7572,355;14187696311,3556;2891021;1585234
"JAM";"Jamaica";"Kingston";-76,792;17,9927;"Latin America & Caribbean";"Upper middle income";2016;120000;10990;8225,081;14075894320,3166;2906238;1601279
"JAM";"Jamaica";"Kingston";-76,792;17,9927;"Latin America & Caribbean";"Upper middle income";2017;NA;10990;NA;14806340821,0871;2920853;1617510
"JAM";"Jamaica";"Kingston";-76,792;17,9927;"Latin America & Caribbean";"Upper middle income";2018;NA;10990;NA;15713908816,1463;2934855;1633951
"JAM";"Jamaica";"Kingston";-76,792;17,9927;"Latin America & Caribbean";"Upper middle income";2019;NA;NA;NA;16458071067,8176;2948279;1650594
"JOR";"Jordan";"Amman";35,9263;31,9497;"Middle East & North Africa";"Upper middle income";1990;179199,996948242;88780;10634,3;4160003917,43258;3565890;2613476
"JOR";"Jordan";"Amman";35,9263;31,9497;"Middle East & North Africa";"Upper middle income";1991;149399,993896484;88780;10025,578;4344250257,01278;3760496;2799877
"JOR";"Jordan";"Amman";35,9263;31,9497;"Middle East & North Africa";"Upper middle income";1992;259700,012207031;88780;12266,115;5311329067,37276;3977672;3006563
"JOR";"Jordan";"Amman";35,9263;31,9497;"Middle East & North Africa";"Upper middle income";1993;229000;88780;12101,1;5605841535,57512;4201555;3221752
"JOR";"Jordan";"Amman";35,9263;31,9497;"Middle East & North Africa";"Upper middle income";1994;211000;88780;13633,906;6237739516,24445;4410359;3428613
"JOR";"Jordan";"Amman";35,9263;31,9497;"Middle East & North Africa";"Upper middle income";1995;252000;88780;13556,899;6727446632,42009;4588843;3588796
"JOR";"Jordan";"Amman";35,9263;31,9497;"Middle East & North Africa";"Upper middle income";1996;180000;88780;14187,623;6928359238,36389;4732854;3702038
"JOR";"Jordan";"Amman";35,9263;31,9497;"Middle East & North Africa";"Upper middle income";1997;187000;88780;14418,644;7246188575,45839;4848541;3793111
"JOR";"Jordan";"Amman";35,9263;31,9497;"Middle East & North Africa";"Upper middle income";1998;190000;88780;14543,322;7912327362,48237;4943975;3868413
"JOR";"Jordan";"Amman";35,9263;31,9497;"Middle East & North Africa";"Upper middle income";1999;190000;88780;14568,991;8149106064,88011;5031762;3937756
"JOR";"Jordan";"Amman";35,9263;31,9497;"Middle East & North Africa";"Upper middle income";2000;190000;88780;15507,743;8460424400,56418;5122493;4009375
"JOR";"Jordan";"Amman";35,9263;31,9497;"Middle East & North Africa";"Upper middle income";2001;192000;88780;16002,788;8975689844,8519;5217336;4084287
"JOR";"Jordan";"Amman";35,9263;31,9497;"Middle East & North Africa";"Upper middle income";2002;195000;88780;16886,535;9582453032,44006;5317506;4163394
"JOR";"Jordan";"Amman";35,9263;31,9497;"Middle East & North Africa";"Upper middle income";2003;177000;88780;17469,588;10195660789,8449;5434030;4255280
"JOR";"Jordan";"Amman";35,9263;31,9497;"Middle East & North Africa";"Upper middle income";2004;209000;88780;19240,749;11411390409,0268;5580244;4370503
