"iso3c";"date";"country";"capital_city";"longitude";"latitude";"region";"income_level";"ARB";"SRF";"CO2";"GDP";"POP";"URB";"ARB_est";"SRF_est";"CO2_est";"GDP_est";"POP_est";"URB_est";"ARB_rnk";"SRF_rnk";"CO2_rnk";"GDP_rnk";"POP_rnk";"URB_rnk";"TOT_rnk";"ARB_wgt";"SRF_wgt";"CO2_wgt";"GDP_wgt";"POP_wgt";"URB_wgt";"TOT_wgt"
"MCO";2004;"Monaco";"Monaco";7,41891;43,7325;"Europe & Central Asia";"High income";NA;2;NA;4137913500;33500;33500;NA;2;NA;4137913500;33500;33500;213;215;213;143;208;201;198,833333333333;NA;0,00000152010437476585;NA;0,00951049293978679;0,000522709676432986;0,00107667125486426;NA
"MCO";2005;"Monaco";"Monaco";7,41891;43,7325;"Europe & Central Asia";"High income";NA;2;NA;4203084193,50827;33843;33843;NA;2;NA;4203084193,50827;33843;33843;213;215;213;147;209;201;199,666666666667;NA;0,00000152008176031055;NA;0,00891760598250641;0,000521542077368172;0,00106310474112664;NA
"MCO";2006;"Monaco";"Monaco";7,41891;43,7325;"Europe & Central Asia";"High income";NA;2;NA;4582988332,70606;34190;34190;NA;2;NA;4582988332,70606;34190;34190;213;215;213;146;209;201;199,5;NA;0,00000152007789027291;NA;0,0089680019220529;0,000520402082752881;0,00105005060786318;NA
"MCO";2007;"Monaco";"Monaco";7,41891;43,7325;"Europe & Central Asia";"High income";NA;2;NA;5867916780,72817;34525;34525;NA;2;NA;5867916780,72817;34525;34525;213;215;213;144;209;201;199,166666666667;NA;0,0000015200774168815;NA;0,0101852544411136;0,000519071323299705;0,00103707294822513;NA
"MCO";2008;"Monaco";"Monaco";7,41891;43,7325;"Europe & Central Asia";"High income";NA;2;NA;6476490405,74191;34872;34872;NA;2;NA;6476490405,74191;34872;34872;213;215;213;146;209;200;199,333333333333;NA;0,00000151777640442531;NA;0,0102399737021486;0,000517855590750462;0,00102430445176338;NA
"MCO";2009;"Monaco";"Monaco";7,41891;43,7325;"Europe & Central Asia";"High income";NA;2;NA;5451653237,01028;35226;35226;NA;2;NA;5451653237,01028;35226;35226;213;215;213;152;209;200;200,333333333333;NA;0,00000151780320870835;NA;0,00908703966217704;0,000516775096693941;0,0010121422751668;NA
"MCO";2010;"Monaco";"Monaco";7,41891;43,7325;"Europe & Central Asia";"High income";NA;2;NA;5367625613,15127;35612;35612;NA;2;NA;5367625613,15127;35612;35612;213;215;213;156;209;200;201;NA;0,00000151780060362621;NA;0,00817569500932657;0,000516210713677602;0,00100127330434832;NA
"MCO";2011;"Monaco";"Monaco";7,41891;43,7325;"Europe & Central Asia";"High income";NA;2;NA;6088808463,25167;36024;36024;NA;2;NA;6088808463,25167;36024;36024;213;215;213;157;209;200;201,166666666667;NA;0,00000151779769847327;NA;0,00834707028490852;0,000516126830992456;0,000992288853465056;NA
"MCO";2012;"Monaco";"Monaco";7,41891;43,7325;"Europe & Central Asia";"High income";NA;2;NA;5743029680,07195;36460;36460;NA;2;NA;5743029680,07195;36460;36460;213;215;213;158;209;200;201,333333333333;NA;0,00000151782693320439;NA;0,00769486867202663;0,00051624760188112;0,000983979314403934;NA
"MCO";2013;"Monaco";"Monaco";7,41891;43,7325;"Europe & Central Asia";"High income";NA;2;NA;6555983530,34932;36901;36901;NA;2;NA;6555983530,34932;36901;36901;213;215;213;155;208;200;200,666666666667;NA;0,00000151501547238331;NA;0,00853967804396729;0,00051636486611982;0,000975814899322346;NA
"MCO";2014;"Monaco";"Monaco";7,41891;43,7325;"Europe & Central Asia";"High income";NA;2;NA;7069616048,89066;37322;37322;NA;2;NA;7069616048,89066;37322;37322;213;215;213;154;208;200;200,5;NA;0,00000151503502366701;NA;0,00896198247356553;0,000516149337565994;0,000967127354998696;NA
"MCO";2015;"Monaco";"Monaco";7,41891;43,7325;"Europe & Central Asia";"High income";NA;2;NA;6261622101,40908;37718;37718;NA;2;NA;6261622101,40908;37718;37718;213;215;213;157;208;200;201;NA;0,00000151500422601044;NA;0,0083878527847957;0,000515588127490109;0,000957871619790394;NA
"MCO";2016;"Monaco";"Monaco";7,41891;43,7325;"Europe & Central Asia";"High income";NA;2;NA;6472990923,1791;38070;38070;NA;2;NA;6472990923,1791;38070;38070;213;215;213;155;208;200;200,666666666667;NA;0,00000151514393011283;NA;0,00854033196324069;0,000514403214697132;0,000947627879027412;NA
"MCO";2017;"Monaco";"Monaco";7,41891;43,7325;"Europe & Central Asia";"High income";NA;2;NA;6431314957,07185;38392;38392;NA;2;NA;6431314957,07185;38392;38392;122;215;122;158;208;200;170,833333333333;NA;0,00000151514393011283;NA;0,00797135426652874;0,00051288107159124;0,000936997531719144;NA
"MCO";2018;"Monaco";"Monaco";7,41891;43,7325;"Europe & Central Asia";"High income";NA;NA;NA;7188238072,74445;38682;38682;NA;2;NA;7188238072,74445;38682;38682;122;215;122;155;208;200;170,333333333333;NA;0,00000151514393011283;NA;0,00837845239620036;0,000511098557951948;0,000926159180725514;NA
"MCO";2019;"Monaco";"Monaco";7,41891;43,7325;"Europe & Central Asia";"High income";NA;NA;NA;NA;38964;38964;NA;NA;NA;7301843117,56485;38964;38964;122;122;122;157;208;200;155,166666666667;NA;NA;NA;0,00837845239620036;0,000509335433955115;0,000915587935471064;NA
"MDA";1990;"Moldova";"Chisinau";28,8497;47,0167;"Europe & Central Asia";"Lower middle income";NA;33760;NA;NA;2969097;1388409;1734551,28794821;33760;21746,4756493476;1296346330,2463;2969097;1388409;87;134;70;160;127;120;116,333333333333;0,122613158490338;0,025666056665796;0,0976506506428688;0,00571539463435995;0,0564485847516414;0,0614958276073621;0,0615982787987278
"MDA";1991;"Moldova";"Chisinau";28,8497;47,0167;"Europe & Central Asia";"Lower middle income";NA;33760;NA;NA;2975523;1388647;1738891,72965607;33760;22012,7706804751;1368913693,82242;2975523;1388647;87;134;69;160;127;121;116,333333333333;0,122613158490338;0,0256660508104536;0,0976506506428689;0,00571539463435996;0,0556423147428925;0,0599854915968048;0,0612121768196197
"MDA";1992;"Moldova";"Chisinau";28,8497;47,0167;"Europe & Central Asia";"Lower middle income";1736000;33760;20868,897;NA;2977130;1386598;1736000;33760;20868,897;1449355868,97605;2977130;1386598;87;134;73;157;128;122;116,833333333333;0,122613158490338;0,0256660406859262;0,0976506506428689;0,00571539463435995;0,0547910278062466;0,0584580820615324;0,060815725720212
"MDA";1993;"Moldova";"Chisinau";28,8497;47,0167;"Europe & Central Asia";"Lower middle income";1744000;33840;15504,076;NA;2973114;1381933;1744000;33840;15504,076;1469925302,7604;2973114;1381933;87;134;79;155;129;127;118,5;0,123508353208598;0,0257268391674214;0,071799312520952;0,00571539463435995;0,0538756655544942;0,056892293186932;0,0562529763787929
"MDA";1994;"Moldova";"Chisinau";28,8497;47,0167;"Europe & Central Asia";"Lower middle income";1759000;33840;12126,769;NA;2964277;1375039;1759000;33840;12126,769;1577115811,53465;2964277;1375039;86;134;85;153;129;127;119;0,124796807537612;0,0257281916798518;0,0559830200925355;0,00571539463435996;0,0529104405989258;0,0553064149723914;0,0534067115859461
"MDA";1995;"Moldova";"Chisinau";28,8497;47,0167;"Europe & Central Asia";"Lower middle income";1773000;33850;11191,684;1752979926,41489;2952307;1366741;1773000;33850;11191,684;1752979926,41489;2952307;1366741;87;134;85;154;129;127;119,333333333333;0,126024613457617;0,0257357887019023;0,0507081781603706;0,00571539463435996;0,0519273107794569;0,053733815807973;0,0523075169236133
"MDA";1996;"Moldova";"Chisinau";28,8497;47,0167;"Europe & Central Asia";"Lower middle income";1787000;33850;11521,714;1695122173,91304;2946401;1361237;1787000;33850;11521,714;1695122173,91304;2946401;1361237;86;134;86;157;129;128;120;0,127788306174045;0,0257357730446572;0,0507771998717006;0,00541021991100092;0,0510798101808751;0,0523263831613685;0,0521862820572745
"MDA";1997;"Moldova";"Chisinau";28,8497;47,0167;"Europe & Central Asia";"Lower middle income";1787000;33840;7099,312;1930081168,83117;2935524;1344382;1787000;33840;7099,312;1930081168,83117;2935524;1344382;87;134;99;154;129;129;122;0,127305972207475;0,0257147276793168;0,0311856980546115;0,00618684462964117;0,0501740220932927;0,0505415944389961;0,0485181431838889
"MDA";1998;"Moldova";"Chisinau";28,8497;47,0167;"Europe & Central Asia";"Lower middle income";1798000;33840;6270,57;1698717504,65549;2934339;1332014;1798000;33840;6270,57;1698717504,65549;2934339;1332014;88;134;101;157;130;131;123,5;0,127838652390685;0,0257200568384455;0,027729815694285;0,00545393636693232;0,0494648354467968;0,0489898712129919;0,0475328613250227
"MDA";1999;"Moldova";"Chisinau";28,8497;47,0167;"Europe & Central Asia";"Lower middle income";1812000;33840;4503,076;1170782957,37443;2929735;1318146;1812000;33840;4503,076;1170782957,37443;2929735;1318146;87;134;110,5;168;132;132;127,25;0,128789743124903;0,0257200568384455;0,0195976091565652;0,00362663520112318;0,0487275318331344;0,0474442735370018;0,0456509749485289
"MDA";2000;"Moldova";"Chisinau";28,8497;47,0167;"Europe & Central Asia";"Lower middle income";1827000;33840;3512,986;1288429391,79951;2923783;1303686;1827000;33840;3512,986;1288429391,79951;2923783;1303686;85;134;118;167;132;132;128;0,130274692703475;0,0257200410047641;0,014847897972351;0,00386820373291606;0,0479925510190244;0,0459296306393645;0,0447721695119826
"MDA";2001;"Moldova";"Chisinau";28,8497;47,0167;"Europe & Central Asia";"Lower middle income";1849000;33840;3714,671;1480673594,05602;2917252;1289104;1849000;33840;3714,671;1480673594,05602;2917252;1289104;84;134;119;165;134;135;128,5;0,132126052240536;0,0257199646926181;0,0155812026548425;0,00446781587990272;0,0472710249180398;0,0444054784948383;0,0449285898134628
"MDA";2002;"Moldova";"Chisinau";28,8497;47,0167;"Europe & Central Asia";"Lower middle income";1843000;33840;3986,029;1661818168,4226;2910504;1274481;1843000;33840;3986,029;1661818168,4226;2910504;1274481;84;134;116;164;134;136;128;0,132151268403973;0,0257198816612166;0,0163623870646108;0,0048298598239814;0,0465658624777801;0,0428918937707079;0,0447535255337116
"MDA";2003;"Moldova";"Chisinau";28,8497;47,0167;"Europe & Central Asia";"Lower middle income";1845000;33840;4290,39;1980907434,76826;2902320;1259288;1845000;33840;4290,39;1980907434,76826;2902320;1259288;85;134;117;165;134;136;128,5;0,131895846491959;0,0257198031997289;0,0167512116525943;0,00512886735477298;0,0458551041999938;0,0414138035885276;0,0444607727479294
"MDA";2004;"Moldova";"Chisinau";28,8497;47,0167;"Europe & Central Asia";"Lower middle income";1840000;33850;4554,414;2598249555,89984;2895147;1244624;1840000;33850;4554,414;2598249555,89984;2895147;1244624;85;134;115;160;135;136;127,5;0,131255692645186;0,025727766542912;0,0169845434238401;0,00597176186916174;0,0451737716894308;0,0400015189228111;0,0441858425155569
"MDA";2005;"Moldova";"Chisinau";28,8497;47,0167;"Europe & Central Asia";"Lower middle income";1833000;33850;4895,445;2988348836,471;2888111;1235389;1833000;33850;4895,445;2988348836,471;2888111;1235389;86;134;116;159;135;138;128;0,130368470594808;0,0257273837932561;0,0176442556132755;0,0063403244462934;0,0445076207963203;0,0388070768854918;0,0438991886882409
"MDA";2006;"Moldova";"Chisinau";28,8497;47,0167;"Europe & Central Asia";"Lower middle income";1820000;33850;4994,454;3408244549,19999;2880095;1231068;1820000;33850;4994,454;3408244549,19999;2880095;1231068;86;134;114;161;136;138;128,166666666667;0,130422235335938;0,025727318292869;0,0173851227280635;0,00666926063283351;0,0438375968565709;0,0378088242679412;0,0436417263523693
"MDA";2007;"Moldova";"Chisinau";28,8497;47,0167;"Europe & Central Asia";"Lower middle income";1822000;33850;4679,092;4401189466,14058;2873429;1227328;1822000;33850;4679,092;4401189466,14058;2873429;1227328;85;134;119;156;136;139;128,166666666667;0,130764928422173;0,0257273102807194;0,0160273445334969;0,00763937803334493;0,0432010019822664;0,036866869439515;0,0433711387819193
"MDA";2008;"Moldova";"Chisinau";28,8497;47,0167;"Europe & Central Asia";"Lower middle income";1821000;33850;4778,101;6054849884,52656;2867964;1224104;1821000;33850;4778,101;6054849884,52656;2867964;1224104;86;134;119;147;136;140;127;0,130477098139603;0,0256883656448984;0,0157308595395401;0,00957331821769401;0,0425897909919436;0,0359559295888209;0,0433358936870834
"MDA";2009;"Moldova";"Chisinau";28,8497;47,0167;"Europe & Central Asia";"Lower middle income";1817000;33850;4550,747;5439422031,39627;2864346;1221672;1817000;33850;4550,747;5439422031,39627;2864346;1221672;85;134;122;153;137;140;128,5;0,130574187269834;0,0256888193073888;0,0153618657341485;0,00906665218599344;0,0420207426649322;0,0351020802131258;0,0429690578959039
"MDA";2010;"Moldova";"Chisinau";28,8497;47,0167;"Europe & Central Asia";"Lower middle income";1813000;33850;4932,115;6974960345,3712;2861487;1219566;1813000;33850;4932,115;6974960345,3712;2861487;1219566;84;134;122;146;138;141;127,5;0,130654284064417;0,0256887752163737;0,0156006739661253;0,0106239057258733;0,0414784411560479;0,0342895338282282;0,0430559356595109
"MDA";2011;"Moldova";"Chisinau";28,8497;47,0167;"Europe & Central Asia";"Lower middle income";1811000;33850;5020,123;8414360656,29632;2859833;1217974;1811000;33850;5020,123;8414360656,29632;2859833;1217974;84;134;124;146;138;141;127,833333333333;0,129813654758976;0,0256887260466602;0,0153172692401367;0,0115351402864077;0,0409736992965148;0,0335493566514059;0,0428129743800169
"MDA";2012;"Moldova";"Chisinau";28,8497;47,0167;"Europe & Central Asia";"Lower middle income";1814000;33850;4924,781;8709165249,26928;2859458;1216928;1814000;33850;4924,781;8709165249,26928;2859458;1216928;84;134;125,5;146;138;141;128,083333333333;0,129187771376886;0,0256892208444843;0,0147548432800533;0,0116690817511613;0,0404878863186995;0,0328423472056761;0,0424385251294933
"MDA";2013;"Moldova";"Chisinau";28,8497;47,0167;"Europe & Central Asia";"Lower middle income";1816000;33850;4998,121;9496684701,43325;2858692;1215716;1816000;33850;4998,121;9496684701,43325;2858692;1215716;84;134;126;146;140;141;128,5;0,129085304215913;0,0256416368700875;0,014902158527916;0,0123701698547416;0,0400023877905152;0,0321485538642466;0,0423583685205699
"MDA";2014;"Moldova";"Chisinau";28,8497;47,0167;"Europe & Central Asia";"Lower middle income";1817000;33850;4928,448;9510219299,49557;2856950;1214089;1817000;33850;4928,448;9510219299,49557;2856950;1214089;84;134;128;146;140;142;129;0,128415422566478;0,0256419677755641;0,0145851738885886;0,0120558765981666;0,0395105527559928;0,0314607653208031;0,0419449598175988
"MDA";2015;"Moldova";"Chisinau";28,8497;47,0167;"Europe & Central Asia";"Lower middle income";1822900,02441406;33850;4943,116;7745231660,33425;2834530;1204392;1822900,02441406;33850;4943,116;7745231660,33425;2834530;1204392;84;134;130;149;140;145;130,333333333333;0,127987331401235;0,0256414465252267;0,0146537937393809;0,0103752449283713;0,0387467526118707;0,0305862695769286;0,0413318064638355
"MDA";2016;"Moldova";"Chisinau";28,8497;47,0167;"Europe & Central Asia";"Lower middle income";1827300,04882813;33850;5115,465;8071480540,86068;2802170;1191230;1827300,04882813;33850;5115,465;8071480540,86068;2802170;1191230;84;134;133;148;140;146;130,833333333333;0,128376575866353;0,0256438110171596;0,0152684230229359;0,0106493465033213;0,0378630222255808;0,0296517667017028;0,0412421575561756
"MDA";2017;"Moldova";"Chisinau";28,8497;47,0167;"Europe & Central Asia";"Lower middle income";NA;33850;NA;9669759987,02633;2755158;1172513;NA;33850;NA;9669759987,02633;2755158;1172513;123;134;123;147;140;147;135,666666666667;NA;0,0256438110171596;NA;0,0119852756463331;0,0368063239071468;0,0286164249559442;NA
"MDA";2018;"Moldova";"Chisinau";28,8497;47,0167;"Europe & Central Asia";"Lower middle income";NA;33850;NA;11456717193,2501;2706049;1153562;NA;33850;NA;11456717193,2501;2706049;1153562;123;134;123;145;141;147;135,5;NA;0,0256438110171596;NA;0,0133536978949457;0,0357545561668815;0,0276196173113098;NA
"MDA";2019;"Moldova";"Chisinau";28,8497;47,0167;"Europe & Central Asia";"Lower middle income";NA;NA;NA;11968713370,4969;2657637;1135502;NA;NA;NA;11968713370,4969;2657637;1135502;123;123;123;145;141;149;134;NA;NA;NA;0,0137334223159697;0,034740496219335;0,026682371725266;NA
"MDG";1990;"Madagascar";"Antananarivo";45,7167;-20,4667;"Sub-Saharan Africa";"Low income";2720000;587040;935,085;3931334870,74964;11598633;2733334;2720000;587040;935,085;3931334870,74964;11598633;2733334;68;43;144;114;61;89;86,5;0,192273237125335;0,446297449795288;0,00419891756847168;0,0173326600322042;0,220513650414144;0,121065648852277;0,166946927297953
"MDG";1991;"Madagascar";"Antananarivo";45,7167;-20,4667;"Sub-Saharan Africa";"Low income";2750000;587040;1015,759;3254713056,02171;11942819;2880489;2750000;587040;1015,759;3254713056,02171;11942819;2880489;68;43;144;126;61;88;88,3333333333333;0,193908671884431;0,446297347978931;0,00450599920773848;0,0135888548859683;0,223330854345739;0,124428705570378;0,167676738978864
"MDG";1992;"Madagascar";"Antananarivo";45,7167;-20,4667;"Sub-Saharan Africa";"Low income";2780000;587040;986,423;3714967007,18602;12301336;3036093;2780000;587040;986,423;3714967007,18602;12301336;3036093;65;43;144;116;61;87;86;0,19635056486356;0,446297171927313;0,00461571341116354;0,014649612944746;0,226393487294805;0,127999732972674;0,169384380569044
"MDG";1993;"Madagascar";"Antananarivo";45,7167;-20,4667;"Sub-Saharan Africa";"Low income";2900000;587040;1012,092;4063298919,2868;12675460;3200680;2900000;587040;1012,092;4063298919,2868;12675460;3200680;63;43;146;115;61;87;85,8333333333333;0,205375128615214;0,446296798606473;0,00468699391101768;0,0157990047504325;0,22969144261181;0,131767621843859;0,172269498389801
"MDG";1994;"Madagascar";"Antananarivo";45,7167;-20,4667;"Sub-Saharan Africa";"Low income";2900000;587040;1250,447;3522226902,75861;13066543;3336672;2900000;587040;1250,447;3522226902,75861;13066543;3336672;61;43;143,5;124;61;86;86,4166666666667;0,205748005604932;0,44632026133984;0,00577266702496359;0,0127643871133573;0,233229400368052;0,134206641599809;0,173006893841826
"MDG";1995;"Madagascar";"Antananarivo";45,7167;-20,4667;"Sub-Saharan Africa";"Low income";2900000;587040;1290,784;3838101052,21232;13475400;3476114;2900000;587040;1290,784;3838101052,21232;13475400;3476114;62;43;141,5;123;61;84;85,75;0,206131629456903;0,446320159514468;0,00584838752046214;0,0125136984339624;0,237015081316914;0,13666442244984;0,174082229782092
"MDG";1996;"Madagascar";"Antananarivo";45,7167;-20,4667;"Sub-Saharan Africa";"Low income";2900000;587040;1345,789;4931861239,07864;13902688;3622762;2900000;587040;1345,789;4931861239,07864;13902688;3622762;62;43;142;115;61;84;84,5;0,207378896421226;0,446319887980371;0,00593100966038005;0,0157407261167275;0,241021729236424;0,139260123339614;0,17594206212579
"MDG";1997;"Madagascar";"Antananarivo";45,7167;-20,4667;"Sub-Saharan Africa";"Low income";2900000;587040;1628,148;4262965281,5836;14347854;3776499;2900000;587040;1628,148;4262965281,5836;14347854;3776499;61,5;43;136;122;60;84;84,4166666666667;0,206596149637201;0,446086694351835;0,00715209190921876;0,0136648677188453;0,245233744839878;0,141976224657333;0,176784962185718
"MDG";1998;"Madagascar";"Antananarivo";45,7167;-20,4667;"Sub-Saharan Africa";"Low income";2900000;587040;1716,156;4401967499,25594;14808791;3937065;2900000;587040;1716,156;4401967499,25594;14808791;3937065;61,5;43;136;120;60;81;83,5833333333333;0,206191374823685;0,44617914203431;0,00758921271633064;0,014133044820254;0,249635236413041;0,144800510585608;0,178088086898871
"MDG";1999;"Madagascar";"Antananarivo";45,7167;-20,4667;"Sub-Saharan Africa";"Low income";2900000;587040;1822,499;4277903780,29131;15282521;4103815;2900000;587040;1822,499;4277903780,29131;15282521;4103815;66;43;134;123;58;78;83,6666666666667;0,206120449813587;0,44617914203431;0,00793160566027109;0,0132513001994961;0,254179824631936;0,147709374686303;0,179228616170984
"MDG";2000;"Madagascar";"Antananarivo";45,7167;-20,4667;"Sub-Saharan Africa";"Low income";2900000;587040;1873,837;4629247090,97816;15766806;4276115;2900000;587040;1873,837;4629247090,97816;15766806;4276115;63;43;134;124;58;77;83,1666666666667;0,206785226513453;0,446178867359241;0,00791991217523105;0,0138982166907125;0,258804857050629;0,150650066443489;0,180706191038793
"MDG";2001;"Madagascar";"Antananarivo";45,7167;-20,4667;"Sub-Saharan Africa";"Low income";2950000;587040;1741,825;5438332738,10373;16260932;4454032;2950000;587040;1741,825;5438332738,10373;16260932;4454032;63;43;140;119;57;77;83,1666666666667;0,210801435429735;0,446177543532936;0,00730609206421538;0,0164097404485593;0,263491437065619;0,153427048703069;0,182935549540689
"MDG";2002;"Madagascar";"Antananarivo";45,7167;-20,4667;"Sub-Saharan Africa";"Low income";2950000;587040;1235,779;5351701534,15801;16765117;4637734;2950000;587040;1235,779;5351701534,15801;16765117;4637734;63;43;147;121;57;76;84,5;0,211528074764905;0,446176103144226;0,00507279157384898;0,015554029147668;0,268229190767611;0,156080156600844;0,18377339099985
"MDG";2003;"Madagascar";"Antananarivo";45,7167;-20,4667;"Sub-Saharan Africa";"Low income";2950000;587040;1701,488;6372498719,84613;17279141;4827101;2950000;587040;1701,488;6372498719,84613;17279141;4827101;63;43;142;118;57;75;83;0,210890377859772;0,446174742032177;0,00664321556137075;0,0164993578593817;0,27300118906302;0,158747333982365;0,185326036059681
"MDG";2004;"Madagascar";"Antananarivo";45,7167;-20,4667;"Sub-Saharan Africa";"Low income";2950000;587040;1807,831;5064732715,72615;17802997;5022403;2950000;587040;1807,831;5064732715,72615;17802997;5022403;65;43;143;136;57;75;86,5;0,210437115925705;0,446181036081273;0,00674185177774008;0,0116406746382738;0,277785038847983;0,161417222102807;0,18570048989563
"MDG";2005;"Madagascar";"Antananarivo";45,7167;-20,4667;"Sub-Saharan Africa";"Low income";3000000;587040;1741,825;5859269849,14523;18336724;5283544;3000000;587040;1741,825;5859269849,14523;18336724;5283544;64;43;145;138;57;75;87;0,213369018976773;0,446174398286353;0,00627791866389951;0,0124315044510788;0,282580537395822;0,165971121837639;0,187800749935261
"MDG";2006;"Madagascar";"Antananarivo";45,7167;-20,4667;"Sub-Saharan Africa";"Low income";3000000;587040;1683,153;6395712392,23682;18880269;5555519;3000000;587040;1683,153;6395712392,23682;18880269;5555519;64;43;146;139;56;73;86,8333333333333;0,2149817065977;0,446173262352904;0,00585886294580113;0,0125151444565452;0,287374416804172;0,170622290229466;0,189587613897765
"MDG";2007;"Madagascar";"Antananarivo";45,7167;-20,4667;"Sub-Saharan Africa";"Low income";3000000;587040;1815,165;8524620739,24074;19433530;5838415;3000000;587040;1815,165;8524620739,24074;19433530;5838415;62,5;43;146;133;56;73;85,5833333333333;0,215309980936619;0,446173123403057;0,00621750434489104;0,0147966364363447;0,292176339854729;0,175376169645528;0,191674959103528
"MDG";2008;"Madagascar";"Antananarivo";45,7167;-20,4667;"Sub-Saharan Africa";"Low income";3200000;587040;1888,505;10725137477,9995;19996473;6132918;3200000;587040;1888,505;10725137477,9995;19996473;6132918;62;43;148;127;55;73;84,6666666666667;0,229284302057513;0,445497730226918;0,00621749245039384;0,0169575061254279;0,296951288665424;0,180143817667463;0,195842022865523
"MDG";2009;"Madagascar";"Antananarivo";45,7167;-20,4667;"Sub-Saharan Africa";"Low income";3500000;587040;1771,161;9616879920,50734;20569117;6438339;3500000;587040;1771,161;9616879920,50734;20569117;6438339;60,5;43;150;133;54;73;85,5833333333333;0,251518797712945;0,445505597820075;0,0059788728038628;0,0160298106766543;0,301754596791687;0,184991627881539;0,200963217281127
"MDG";2010;"Madagascar";"Antananarivo";45,7167;-20,4667;"Sub-Saharan Africa";"Low income";3500000;587040;1958,178;9982711030,26388;21151640;6755411;3500000;587040;1958,178;9982711030,26388;21151640;6755411;60;43;153;136;54;72;86,3333333333333;0,252228347614704;0,445504833176367;0,0061938735300453;0,0152051589719131;0,306601796581256;0,189936333095613;0,202611723828317
"MDG";2011;"Madagascar";"Antananarivo";45,7167;-20,4667;"Sub-Saharan Africa";"Low income";3500000;587295;2401,885;11551821062,3334;21743967;7084184;3500000;587295;2401,885;11551821062,3334;21743967;7084184;60;43;142;134;53;69;83,5;0,250882270379027;0,445697499662431;0,00732856928582141;0,0158362449579321;0,311532444506844;0,1951353769458;0,204402067622976
"MDG";2012;"Madagascar";"Antananarivo";45,7167;-20,4667;"Sub-Saharan Africa";"Low income";3500000;587295;2768,585;11578978052,8789;22346641;7425118;3500000;587295;2768,585;11578978052,8789;22346641;7425118;60;43;138;137;53;66;82,8333333333333;0,249259757342392;0,445706084368137;0,00829479275982148;0,0155142355928179;0,316412502094029;0,200388439906975;0,205929302010695
"MDG";2013;"Madagascar";"Antananarivo";45,7167;-20,4667;"Sub-Saharan Africa";"Low income";3500000;587295;3171,955;12423557906,9182;22961253;7778813;3500000;587295;3171,955;12423557906,9182;22961253;7778813;60;44;137;136;53;64;82,3333333333333;0,248787755922739;0,444880505926677;0,00945734932255859;0,0161826496656883;0,321302521104803;0,205703954484766;0,207719122737872
"MDG";2014;"Madagascar";"Antananarivo";45,7167;-20,4667;"Sub-Saharan Africa";"Low income";3500000;587295;3300,3;12522959157,2295;23589887;8146532;3500000;587295;3300,3;12522959157,2295;23589887;8146532;60;44;138;137;52;63;82,3333333333333;0,247360472747756;0,444886247112258;0,00976685751467986;0,0158750545585681;0,326239337342764;0,211101600813789;0,209204928348302
"MDG";2015;"Madagascar";"Antananarivo";45,7167;-20,4667;"Sub-Saharan Africa";"Low income";3500000;587295;3644,998;11323023786,5698;24234088;8528703;3500000;587295;3644,998;11323023786,5698;24234088;8528703;60;44;137;139;52;61;82,1666666666667;0,245737919745933;0,444877203457401;0,0108055422677631;0,0151679317375468;0,331269103699839;0,216591615603192;0,210741552751946
"MDG";2016;"Madagascar";"Antananarivo";45,7167;-20,4667;"Sub-Saharan Africa";"Low income";3500000;587295;3905,355;11848615018,4137;24894380;8926129;3500000;587295;3905,355;11848615018,4137;24894380;8926129;60;44;137;134;52;60;81,1666666666667;0,245891754788924;0,444918227217806;0,0116565380067575;0,015632820555879;0,336373761489151;0,222186726876677;0,212776638155866
"MDG";2017;"Madagascar";"Antananarivo";45,7167;-20,4667;"Sub-Saharan Africa";"Low income";NA;587295;NA;13176313233,1978;25570540;9338873;NA;587295;NA;13176313233,1978;25570540;9338873;124;44;124;131;51;59;88,8333333333333;NA;0,444918227217806;NA;0,0163315062953147;0,341598404781378;0,227925113305859;NA
"MDG";2018;"Madagascar";"Antananarivo";45,7167;-20,4667;"Sub-Saharan Africa";"Low income";NA;587295;NA;13853433947,6241;26262368;9767237;NA;587295;NA;13853433947,6241;26262368;9767237;124;44;124;133;51;59;89,1666666666667;NA;0,444918227217806;NA;0,0161472582960457;0,347000114089328;0,233855959305929;NA
"MDG";2019;"Madagascar";"Antananarivo";45,7167;-20,4667;"Sub-Saharan Africa";"Low income";NA;NA;NA;14114631280,6774;26969307;10210849;NA;NA;NA;14114631280,6774;26969307;10210849;124;124;124;132;51;59;102,333333333333;NA;NA;NA;0,0161957418655846;0,352541414749864;0,239937638725921;NA
"MDV";1990;"Maldives";"Male";73,5109;4,1742;"South Asia";"Upper middle income";3000;300;172,349;215089005,235602;223158;57664;3000;300;172,349;215089005,235602;223158;57664;183,5;198;180,5;200;176;181;186,5;0,000212066070358825;0,000228075148096529;0,000773918140071251;0,000948294848182901;0,00424268835811252;0,00255407117294034;0,00149318562296039
"MDV";1991;"Maldives";"Male";73,5109;4,1742;"South Asia";"Upper middle income";3000;300;154,014;244468292,682927;229751;59221;3000;300;154,014;244468292,682927;229751;59221;183,5;198;185;199;176;180;186,916666666667;0,000211536732964834;0,000228075096064458;0,000683220096480203;0,00102068726069183;0,00429634637490427;0,00255817410605746;0,00149967327786051
